city,country,latitude,longitude,year,month,pm25_ugm3,no2_ugm3,data_quality,measurement_method,data_source
Philadelphia,USA,39.9526,-75.1652,2002,11,24.12,29.3,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2002,12,19.28,34.71,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,1,34.11,16.26,Moderate,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,2,38.5,20.31,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,3,17.33,38.79,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,4,35.54,25.32,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,5,12.81,31.56,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,6,38.84,45.07,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,7,36.53,45.96,Poor,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,8,20.59,27.44,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,9,22.18,20.7,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,10,17.06,30.95,Moderate,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,11,10.2,23.72,Moderate,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2003,12,31.46,31.55,Poor,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,1,30.98,29.11,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,2,32.46,32.57,Moderate,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,3,29.12,33.26,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,4,31.16,25.34,Moderate,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,5,18.06,22.95,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,6,32.18,36.54,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,7,25.09,32.44,Poor,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,8,30.28,35.69,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,9,22.4,18.07,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,10,13.08,40.83,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,11,18.46,32.91,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2004,12,9.72,37.57,Good,Reference/Equivalent Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,1,26.69,20.03,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,2,24.55,17.31,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,3,41.74,24.32,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,4,30.59,44.71,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,5,32.26,24.17,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,6,12.05,51.19,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,7,10.26,35.71,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,8,14.05,32.93,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,9,16.23,34.74,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,10,12.99,23.99,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,11,14.47,16.53,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2005,12,31.32,37.48,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,1,26.28,31.85,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,2,31.22,27.86,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,3,38.81,25.6,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,4,46.31,20.51,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,5,44.45,41.92,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,6,18.58,32.99,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,7,25.08,38.46,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,8,8.0,51.28,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,9,19.5,19.37,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,10,25.1,31.19,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,11,19.05,33.52,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2006,12,29.18,29.53,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,1,26.91,17.31,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,2,16.97,40.41,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,3,35.83,26.17,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,4,39.97,34.65,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,5,33.66,21.28,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,6,25.82,25.74,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,7,14.97,24.53,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,8,26.44,33.01,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,9,7.07,17.96,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,10,22.74,39.75,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,11,18.11,37.23,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2007,12,27.93,16.81,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,1,30.58,37.92,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,2,22.31,41.19,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,3,23.31,38.46,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,4,46.41,25.51,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,5,38.06,22.11,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,6,19.64,31.51,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,7,27.45,45.73,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,8,16.83,45.72,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,9,25.15,22.44,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,10,10.67,24.23,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,11,15.01,29.44,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2008,12,25.77,19.13,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,1,17.56,26.01,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,2,22.01,26.26,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,3,32.4,44.07,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,4,33.97,41.05,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,5,36.67,34.61,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,6,10.51,45.78,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,7,10.04,33.08,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,8,17.88,35.54,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,9,21.89,34.77,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,10,23.66,27.83,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,11,14.83,38.53,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2009,12,9.63,34.73,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,1,10.9,27.91,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,2,39.29,20.81,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,3,31.44,18.53,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,4,30.76,28.38,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,5,42.32,30.77,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,6,14.53,31.21,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,7,22.49,27.98,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,8,15.72,50.32,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,9,27.64,31.77,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,10,24.18,27.91,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,11,27.54,15.21,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2010,12,25.19,20.42,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,1,10.05,14.48,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,2,14.7,28.09,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,3,26.74,17.68,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,4,11.98,44.27,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,5,26.9,39.06,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,6,23.11,52.92,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,7,18.57,41.92,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,8,31.08,35.72,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,9,12.53,46.29,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,10,17.9,22.97,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,11,15.21,39.29,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2011,12,21.71,15.5,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,1,21.53,26.87,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,2,20.69,17.55,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,3,46.18,45.82,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,4,32.89,49.22,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,5,40.55,53.89,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,6,15.58,55.58,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,7,9.32,29.02,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,8,24.48,43.26,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,9,12.7,33.35,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,10,14.39,19.82,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,11,24.73,26.56,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2012,12,13.12,26.82,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,1,23.68,39.01,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,2,22.48,36.45,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,3,25.11,27.46,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,4,40.73,34.83,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,5,32.05,32.04,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,6,18.1,28.44,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,7,16.39,20.06,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,8,20.03,33.53,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,9,18.72,43.3,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,10,17.66,39.09,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,11,21.84,23.34,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2013,12,18.73,23.13,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,1,15.89,38.39,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,2,18.39,24.72,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,3,46.11,30.39,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,4,31.17,41.67,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,5,37.8,21.57,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,6,22.96,33.16,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,7,22.97,31.24,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,8,15.1,51.34,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,9,16.02,34.47,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,10,11.08,33.91,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,11,19.47,16.14,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2014,12,9.12,28.06,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,1,14.93,35.19,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,2,38.02,27.8,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,3,16.03,45.98,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,4,18.97,30.18,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,5,30.86,24.21,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,6,18.09,27.99,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,7,29.05,27.51,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,8,17.07,51.36,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,9,23.54,24.19,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,10,12.58,22.46,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,11,23.07,35.61,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2015,12,16.31,30.27,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,1,10.63,31.62,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,2,23.68,24.17,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,3,38.82,26.08,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,4,22.48,33.48,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,5,36.17,55.12,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,6,32.01,42.52,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,7,13.36,46.67,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,8,14.23,34.42,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,9,18.85,43.98,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,10,18.87,29.38,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,11,11.51,26.32,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2016,12,11.97,25.76,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,1,16.26,25.59,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,2,40.72,38.96,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,3,15.01,40.48,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,4,40.08,22.27,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,5,41.24,40.38,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,6,25.28,39.51,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,7,27.15,22.59,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,8,14.66,36.78,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,9,21.21,41.07,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,10,8.3,19.09,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,11,17.75,25.67,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2017,12,23.33,34.64,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,1,26.76,15.75,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,2,11.82,22.16,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,3,20.53,28.51,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,4,34.2,46.48,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,5,15.22,46.03,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,6,31.2,32.6,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,7,16.4,29.66,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,8,8.14,41.84,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,9,24.26,46.52,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,10,7.51,37.67,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,11,20.26,17.09,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2018,12,31.4,35.68,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,1,10.0,22.98,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,2,33.23,27.68,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,3,26.52,31.05,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,4,35.32,28.88,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,5,13.54,54.47,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,6,25.88,33.1,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,7,27.77,45.25,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,8,15.19,22.62,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,9,7.4,34.98,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,10,24.01,27.4,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,11,8.19,30.77,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2019,12,13.47,23.68,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,1,33.88,19.96,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,2,16.5,17.85,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,3,40.65,39.91,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,4,42.81,33.09,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,5,30.8,22.89,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,6,29.29,26.9,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,7,14.11,21.66,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,8,27.91,18.98,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,9,18.65,41.72,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,10,13.18,31.42,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,11,7.12,32.37,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2020,12,21.61,31.48,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,1,14.72,22.7,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,2,14.43,33.59,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,3,45.72,35.86,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,4,15.42,45.63,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,5,33.35,47.55,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,6,37.53,22.11,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,7,33.1,29.84,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,8,15.13,50.5,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,9,18.78,21.79,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,10,9.7,21.5,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,11,25.85,19.15,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2021,12,25.91,25.58,Moderate,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,1,13.02,30.07,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,2,15.3,33.76,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,3,38.23,26.12,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,4,26.51,51.33,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,5,21.72,32.26,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,6,18.43,53.49,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,7,34.36,23.29,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,8,29.48,24.02,Poor,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,9,16.09,45.5,Good,Federal Reference Method,EPA_AQS
Philadelphia,USA,39.9526,-75.1652,2022,10,12.2,20.19,Good,Federal Reference Method,EPA_AQS
